outcome,industry,occupation,n_obs,n_horizons,beta_H,cum_irf,abs_cum_irf,peak_beta,peak_abs,peak_horizon,sig_count90,sig_count68,sig_share90,sig_share68,peak_share,mean_abs_beta,median_abs_beta,mean_ci_width90,max_ci_width90,sign_switch_count,consecutive_sig90_max,rank_abs_cum_irf,rank_abs_cum_path,rank_peak_abs,rank_sig90,score_cutoff,candidate_score,candidate_type,robust_candidate
employment,Energy intensive,Service,,37,-0.01736059624923079,-0.23100165943821047,0.4846583886678874,-0.031095372502725278,0.031095372502725278,7,9,22,0.24324324324324326,0.5945945945945946,0.0641593609639003,0.013098875369402362,0.013060001653348285,0.04197812588675214,0.06269969135046013,5,2,0.7333333333333333,0.9166666666666666,0.8833333333333333,0.6,0.7908333333333334,0.7983333333333332,Strong Net Effect,true
employment,Manufacturing_Construction,Precision production/repair,,37,-0.012015784850106872,-0.3011421405384051,0.3011421405384051,-0.01721591347721528,0.01721591347721528,25,22,30,0.5945945945945946,0.8108108108108109,0.05716872918029787,0.008138976771308246,0.007980835181747706,0.013191208085100043,0.01808552043869527,0,10,0.8166666666666667,0.7333333333333333,0.7333333333333333,0.9333333333333333,0.7908333333333334,0.7925000000000001,Strong Net Effect,true
hourly_rate,Trade,High tech,,42,,6.3630333384395055,9.831396046242313,2.418189216898748,2.418189216898748,2,30,32,0.7142857142857143,0.7619047619047619,0.2459660057966042,0.23408085824386463,0.09796633196470768,0.6144053193554811,6.284918087449506,19,6,0.9666666666666667,0.9666666666666667,0.9666666666666667,1.0,0.748,0.9716666666666667,Strong Net Effect,true
hourly_rate,Energy_intensive,Service,,37,0.050793176716772054,0.3699327609159918,0.7294118305701448,0.05868107539645266,0.05868107539645266,24,9,17,0.24324324324324326,0.4594594594594595,0.08044985416617742,0.019713833258652565,0.01735547054888837,0.05793986214541245,0.09866637252111524,16,3,0.95,0.95,0.95,0.5333333333333333,0.748,0.8874999999999998,Strong Net Effect,true
hourly_rate,Energy intensive,Service,,37,0.050793176716772054,0.3699327609159918,0.7294118305701448,0.05868107539645266,0.05868107539645266,24,9,17,0.24324324324324326,0.4594594594594595,0.08044985416617742,0.019713833258652565,0.01735547054888837,0.05793986214541245,0.09866637252111524,16,3,0.95,0.95,0.95,0.5333333333333333,0.748,0.8874999999999998,Strong Net Effect,true
hourly_rate,Trade,Farming forestry construction,,37,NaN,NaN,NaN,NaN,NaN,0,0,0,0.0,0.0,NaN,NaN,NaN,NaN,NaN,36,0,1.0166666666666666,1.0166666666666666,1.0166666666666666,0.03333333333333333,0.748,0.8691666666666666,Sharp Peak Response,false
hourly_rate,Trade,Farming/forestry/construction,,37,NaN,NaN,NaN,NaN,NaN,0,0,0,0.0,0.0,NaN,NaN,NaN,NaN,NaN,36,0,1.0,1.0,1.0,0.03333333333333333,0.748,0.8549999999999999,Sharp Peak Response,false
hourly_rate,Energy_intensive,High tech,,37,0.023349338993593326,0.20987619166010657,0.5415909728607202,0.0482442805275529,0.0482442805275529,12,8,16,0.21621621621621623,0.43243243243243246,0.08907881213884224,0.014637593861100546,0.012891462857131435,0.04490278693724118,0.05947791459435714,16,1,0.9,0.8833333333333333,0.8833333333333333,0.4666666666666667,0.748,0.8266666666666665,Strong Net Effect,true
hourly_rate,Energy intensive,High tech,,37,0.023349338993593326,0.20987619166010657,0.5415909728607202,0.0482442805275529,0.0482442805275529,12,8,16,0.21621621621621623,0.43243243243243246,0.08907881213884224,0.014637593861100546,0.012891462857131435,0.04490278693724118,0.05947791459435714,16,1,0.9,0.8833333333333333,0.8833333333333333,0.4666666666666667,0.748,0.8266666666666665,Strong Net Effect,true
hourly_rate,Trade,Professional specialty,,74,-0.002477538019576037,-0.1617808273939949,0.4513974436012246,-0.017659346053047222,0.017659346053047222,16,16,32,0.21621621621621623,0.43243243243243246,0.03912150213382226,0.006099965454070602,0.0043399813244282895,0.020671550099530468,0.03293787289106982,39,3,0.8333333333333334,0.8166666666666667,0.7833333333333333,0.8666666666666667,0.748,0.8233333333333334,Strong Net Effect,true
hourly_rate,Manufacturing_Construction,Service,,37,-0.001335883792364288,0.10269192305428045,0.7196379375852227,0.05150553095495368,0.05150553095495368,29,10,18,0.2702702702702703,0.4864864864864865,0.07157145039876969,0.019449673988789804,0.02008974981397953,0.06253259951030163,0.10285672648053903,23,3,0.7333333333333333,0.9166666666666666,0.9166666666666666,0.7,0.748,0.82,Strong Net Effect,true
hourly_rate,Manufacturing Construction,Service,,37,-0.001335883792364288,0.10269192305428045,0.7196379375852227,0.05150553095495368,0.05150553095495368,29,10,18,0.2702702702702703,0.4864864864864865,0.07157145039876969,0.019449673988789804,0.02008974981397953,0.06253259951030163,0.10285672648053903,23,3,0.7333333333333333,0.9166666666666666,0.9166666666666666,0.7,0.748,0.82,Strong Net Effect,true
hours,Trade,High tech,,42,,-0.2310274391595346,2.932626570490299,-0.24876946351253929,0.24876946351253929,16,26,28,0.6190476190476191,0.6666666666666666,0.08482821032033004,0.06982444215453092,0.0495936253078162,0.44059011002568405,3.512829319939843,23,6,0.9666666666666667,0.9666666666666667,0.9666666666666667,0.9333333333333333,0.7266666666666666,0.9616666666666667,Strong Net Effect,true
hours,Trade,Service,,74,0.00017835032516974123,-0.20983917468172888,0.2399059816238676,-0.009058573025433374,0.009058573025433374,8,30,48,0.40540540540540543,0.6486486486486487,0.037758846045096536,0.0032419727246468595,0.00316789742342883,0.007486564946676529,0.00932743428974249,16,4,0.95,0.8666666666666667,0.6833333333333333,0.95,0.7266666666666666,0.8716666666666667,Strong Net Effect,true
hours,Trade,Farming forestry construction,,37,NaN,NaN,NaN,NaN,NaN,0,0,0,0.0,0.0,NaN,NaN,NaN,NaN,NaN,36,0,1.0166666666666666,1.0166666666666666,1.0166666666666666,0.03333333333333333,0.7266666666666666,0.8691666666666666,Sharp Peak Response,false
hours,Trade,Farming/forestry/construction,,37,NaN,NaN,NaN,NaN,NaN,0,0,0,0.0,0.0,NaN,NaN,NaN,NaN,NaN,36,0,1.0,1.0,1.0,0.03333333333333333,0.7266666666666666,0.8549999999999999,Sharp Peak Response,false
hours,Trade,Sales,,74,-0.002939106207980109,-0.20609495401560157,0.2201634119437551,-0.007456887075339014,0.007456887075339014,32,46,58,0.6216216216216216,0.7837837837837838,0.03386978340090413,0.0029751812424831763,0.002939106207980109,0.004904190519423929,0.0060587927834156365,4,6,0.9333333333333333,0.8166666666666667,0.5833333333333334,1.0,0.7266666666666666,0.8383333333333334,Strong Net Effect,true
hours,Services,Farming/forestry/construction,,37,-0.0049074688255145915,-0.16472678634745566,0.16801982812454969,-0.012206369730065777,0.012206369730065777,33,20,29,0.5405405405405406,0.7837837837837838,0.0726483883855508,0.00454107643579864,0.004342133814874648,0.008027768007982692,0.010429476484832294,6,5,0.9,0.7166666666666667,0.7833333333333333,0.85,0.7266666666666666,0.8141666666666667,Strong Net Effect,true
hours,Services,Farming forestry construction,,37,-0.0049074688255145915,-0.16472678634745566,0.16801982812454969,-0.012206369730065777,0.012206369730065777,33,20,29,0.5405405405405406,0.7837837837837838,0.0726483883855508,0.00454107643579864,0.004342133814874648,0.008027768007982692,0.010429476484832294,6,5,0.9,0.7166666666666667,0.7833333333333333,0.85,0.7266666666666666,0.8141666666666667,Strong Net Effect,true
hours,Services,Service,,74,-0.004065969928033848,-0.19807896793348287,0.1988885322469304,-0.006194132863746829,0.006194132863746829,32,36,52,0.4864864864864865,0.7027027027027027,0.031143740635867796,0.002687682868201762,0.0025739158521248823,0.0057279381348150655,0.007910512884673683,8,5,0.9166666666666666,0.7666666666666667,0.43333333333333335,0.9666666666666667,0.7266666666666666,0.7825,Strong Net Effect,true
hours,Manufacturing_Construction,Service,,37,0.0007676064556880286,-0.1316732398625968,0.48323820992012395,0.04114424878661311,0.04114424878661311,34,5,12,0.13513513513513514,0.32432432432432434,0.08514278867437651,0.013060492160003347,0.011700112188218727,0.060124058931336564,0.1865877495962193,15,1,0.8,0.95,0.95,0.13333333333333333,0.7266666666666666,0.7749999999999999,Strong Net Effect,true
hours,Manufacturing Construction,Service,,37,0.0007676064556880286,-0.1316732398625968,0.48323820992012395,0.04114424878661311,0.04114424878661311,34,5,12,0.13513513513513514,0.32432432432432434,0.08514278867437651,0.013060492160003347,0.011700112188218727,0.060124058931336564,0.1865877495962193,15,1,0.8,0.95,0.95,0.13333333333333333,0.7266666666666666,0.7749999999999999,Strong Net Effect,true
income,Trade,High tech,,42,,6.126833968158979,9.548721268861508,2.6906298532036526,2.6906298532036526,2,26,28,0.6190476190476191,0.6666666666666666,0.2817790756944417,0.2273505064014645,0.0690710854272001,1.0141672567452678,8.749348069305706,23,6,0.9666666666666667,0.9666666666666667,0.9666666666666667,0.9666666666666667,0.7336666666666668,0.9666666666666667,Strong Net Effect,true
income,Trade,Farming forestry construction,,37,NaN,NaN,NaN,NaN,NaN,0,0,0,0.0,0.0,NaN,NaN,NaN,NaN,NaN,36,0,1.0166666666666666,1.0166666666666666,1.0166666666666666,0.03333333333333333,0.7336666666666668,0.8691666666666666,Sharp Peak Response,false
income,Trade,Farming/forestry/construction,,37,NaN,NaN,NaN,NaN,NaN,0,0,0,0.0,0.0,NaN,NaN,NaN,NaN,NaN,36,0,1.0,1.0,1.0,0.03333333333333333,0.7336666666666668,0.8549999999999999,Sharp Peak Response,false
income,Energy_intensive,Service,,37,0.03614768471643587,0.38056211327848766,0.7445385553380943,0.06410951790861436,0.06410951790861436,3,7,17,0.1891891891891892,0.4594594594594595,0.08610637749915084,0.02012266365778633,0.016181738957862953,0.06718991210164749,0.11504553605691287,18,2,0.9333333333333333,0.9166666666666666,0.95,0.36666666666666664,0.7336666666666668,0.8466666666666665,Strong Net Effect,true
income,Energy intensive,Service,,37,0.03614768471643587,0.38056211327848766,0.7445385553380943,0.06410951790861436,0.06410951790861436,3,7,17,0.1891891891891892,0.4594594594594595,0.08610637749915084,0.02012266365778633,0.016181738957862953,0.06718991210164749,0.11504553605691287,18,2,0.9333333333333333,0.9166666666666666,0.95,0.36666666666666664,0.7336666666666668,0.8466666666666665,Strong Net Effect,true
income,Trade,Sales,,74,-0.004826926739635244,-0.4616825198739458,0.4616825198739458,-0.014508243453002893,0.014508243453002893,31,52,60,0.7027027027027027,0.8108108108108109,0.03142471899729734,0.00623895297126954,0.006149423936485938,0.009247352057131076,0.013210929724463054,0,10,0.95,0.8,0.5666666666666667,1.0,0.7336666666666668,0.8358333333333333,Strong Net Effect,true
income,Trade,Professional specialty,,74,-0.005396861930132638,-0.23699971686005336,0.5555641357634998,-0.023468973005411013,0.023468973005411013,10,12,28,0.16216216216216217,0.3783783783783784,0.04224349898532977,0.007507623456263511,0.005717358858493971,0.0250207788978578,0.03444504305268218,43,2,0.85,0.85,0.7833333333333333,0.75,0.7336666666666668,0.8216666666666668,Strong Net Effect,true
income,Trade,Precision production/repair,,37,-0.011249858834163042,-0.32710972409545874,0.3378587496288634,-0.019304756131670986,0.019304756131670986,27,25,30,0.6756756756756757,0.8108108108108109,0.05713854133680773,0.009131317557536846,0.010412351341673046,0.014924261090226409,0.01984156060610441,5,9,0.8833333333333333,0.7166666666666667,0.7333333333333333,0.95,0.7336666666666668,0.8133333333333334,Strong Net Effect,true
income,Trade,Precision production repair,,37,-0.011249858834163042,-0.32710972409545874,0.3378587496288634,-0.019304756131670986,0.019304756131670986,27,25,30,0.6756756756756757,0.8108108108108109,0.05713854133680773,0.009131317557536846,0.010412351341673046,0.014924261090226409,0.01984156060610441,5,9,0.8833333333333333,0.7166666666666667,0.7333333333333333,0.95,0.7336666666666668,0.8133333333333334,Strong Net Effect,true
income,Trade,Service,,74,-0.006852693822827211,-0.32817644105102967,0.3858357635805519,-0.01346464514150977,0.01346464514150977,20,40,52,0.5405405405405406,0.7027027027027027,0.0348973485935,0.005213996805142593,0.005707611622711375,0.01099743180119284,0.01541046846081931,19,8,0.9,0.7833333333333333,0.5166666666666667,0.9833333333333333,0.7336666666666668,0.8008333333333334,Strong Net Effect,true
income_share_var,Services,Professional specialty,,74,0.0008360674553961748,0.10064722546101611,0.10081687590751774,0.002891517473758994,0.002891517473758994,7,50,66,0.6756756756756757,0.8918918918918919,0.028680887477722156,0.0013623902149664559,0.00130580687169695,0.002210846348382113,0.0029720889489249468,4,5,0.9666666666666667,0.9666666666666667,0.95,0.9833333333333333,0.8015000000000001,0.9658333333333333,Strong Net Effect,true
income_share_var,Trade,High tech,,42,,0.034873432181993916,0.06363864023477613,0.012189319566196684,0.012189319566196684,2,28,32,0.6666666666666666,0.7619047619047619,0.19153959797424583,0.0015152057198756224,0.0005909528277007438,0.001373680752934681,0.0066104356902341455,15,5,0.95,0.95,0.9666666666666667,0.9333333333333333,0.8015000000000001,0.9508333333333333,Strong Net Effect,true
income_share_var,Services,Managerial,,74,-0.0005912787086035243,-0.03417978208010961,0.03655782110018251,-0.001126206153014255,0.001126206153014255,2,16,42,0.21621621621621623,0.5675675675675675,0.030806161831363425,0.0004940246094619257,0.00045959103702706097,0.0016044863748094415,0.0022695543676060055,16,4,0.9333333333333333,0.9333333333333333,0.9333333333333333,0.8666666666666667,0.8015000000000001,0.9233333333333333,Strong Net Effect,true
income_share_var,Trade,Sales,,74,-0.0003839767476001747,-0.033864776128708016,0.03508026420008032,-0.0009577266393610814,0.0009577266393610814,6,40,60,0.5405405405405406,0.8108108108108109,0.02730100987548687,0.00047405762432540973,0.000431730860134572,0.000854715018316621,0.0009904421435358753,8,8,0.9166666666666666,0.9166666666666666,0.8833333333333333,0.9666666666666667,0.8015000000000001,0.9174999999999999,Strong Net Effect,true
income_share_var,Services,Sales,,74,-0.0003701702417712105,-0.024733903557371262,0.025305145105598677,-0.0007983402031778605,0.0007983402031778605,7,32,52,0.43243243243243246,0.7027027027027027,0.031548532910851815,0.0003419614203459281,0.000350900513250457,0.0007216825139482952,0.000880050576060398,7,2,0.9,0.9,0.8666666666666667,0.95,0.8015000000000001,0.9008333333333333,Strong Net Effect,true
income_share_var,Trade,Administrative support,,74,0.0002019943089249216,0.021213453045078084,0.021504156454912597,0.000597515938837819,0.000597515938837819,31,56,72,0.7567567567567568,0.972972972972973,0.027786067316363728,0.0002905967088501703,0.0002694299656478191,0.0004073242036770551,0.0005098261800538344,4,7,0.8833333333333333,0.8833333333333333,0.7833333333333333,1.0,0.8015000000000001,0.8808333333333332,Strong Net Effect,true
income_share_var,Trade,Farming forestry construction,,37,NaN,NaN,NaN,NaN,NaN,0,0,0,0.0,0.0,NaN,NaN,NaN,NaN,NaN,36,0,1.0166666666666666,1.0166666666666666,1.0166666666666666,0.03333333333333333,0.8015000000000001,0.8691666666666666,Sharp Peak Response,false
income_share_var,Services,High tech,,74,0.00014845460457878014,0.016110676196502745,0.018396237162278842,0.0007331791625625592,0.0007331791625625592,26,18,44,0.24324324324324326,0.5945945945945946,0.03985484401483636,0.0002485977994902546,0.00021396766158866847,0.0006141834221613321,0.0007911712711546248,19,1,0.8666666666666667,0.8666666666666667,0.85,0.8833333333333333,0.8015000000000001,0.8658333333333333,Strong Net Effect,true
income_share_var,Trade,Farming/forestry/construction,,37,NaN,NaN,NaN,NaN,NaN,0,0,0,0.0,0.0,NaN,NaN,NaN,NaN,NaN,36,0,1.0,1.0,1.0,0.03333333333333333,0.8015000000000001,0.8549999999999999,Sharp Peak Response,false
income_share_var,Manufacturing_Construction,Professional specialty,,37,0.0005129700672859471,0.008593308927892113,0.011584034738711944,0.0010479171901435539,0.0010479171901435539,0,15,23,0.40540540540540543,0.6216216216216216,0.09046219333593558,0.00031308201996518766,0.0002672091691315913,0.0006614878765250951,0.0008281992787525361,14,3,0.8166666666666667,0.8166666666666667,0.9166666666666666,0.85,0.8015000000000001,0.8416666666666666,Strong Net Effect,true
inequality,Trade,High tech,,42,,6.31229770173842,13.95878324380109,3.2506878055607875,3.2506878055607875,2,26,28,0.6190476190476191,0.6666666666666666,0.2328775903160739,0.33235198199526406,0.1279248413293558,0.9978860299057273,5.61520843076163,16,6,0.9666666666666667,0.9666666666666667,0.9666666666666667,1.0,0.7270000000000002,0.9716666666666667,Strong Net Effect,true
inequality,Energy_intensive,Service,,37,0.03584766135963188,0.15504864812442976,1.2311387627839496,-0.07087981853890021,0.07087981853890021,34,11,21,0.2972972972972973,0.5675675675675675,0.057572566701271824,0.033274020615782426,0.028454711794573612,0.08430919802923703,0.13532203046554722,15,3,0.8333333333333334,0.95,0.9166666666666666,0.75,0.7270000000000002,0.8725,Strong Net Effect,true
inequality,Energy intensive,Service,,37,0.03584766135963188,0.15504864812442976,1.2311387627839496,-0.07087981853890021,0.07087981853890021,34,11,21,0.2972972972972973,0.5675675675675675,0.057572566701271824,0.033274020615782426,0.028454711794573612,0.08430919802923703,0.13532203046554722,15,3,0.8333333333333334,0.95,0.9166666666666666,0.75,0.7270000000000002,0.8725,Strong Net Effect,true
inequality,Trade,Farming forestry construction,,37,NaN,NaN,NaN,NaN,NaN,0,0,0,0.0,0.0,NaN,NaN,NaN,NaN,NaN,36,0,1.0166666666666666,1.0166666666666666,1.0166666666666666,0.03333333333333333,0.7270000000000002,0.8691666666666666,Sharp Peak Response,false
inequality,Services,Sales,,74,-0.01039928200613143,-0.30657288580118436,0.5526052428011897,-0.02639292151759334,0.02639292151759334,11,22,36,0.2972972972972973,0.4864864864864865,0.04776089597667588,0.007467638416232296,0.005931981047143998,0.02156667421359373,0.028959662945991536,32,3,0.95,0.8,0.7333333333333333,0.9833333333333333,0.7270000000000002,0.8666666666666667,Strong Net Effect,true
inequality,Trade,Professional specialty,,74,0.0011483543743975866,-0.1580749512567645,0.9091791588819125,0.0266408162793196,0.0266408162793196,18,18,44,0.24324324324324326,0.5945945945945946,0.029302053417152522,0.012286204849755572,0.012398906724205266,0.03685560467504383,0.0593597316950706,31,3,0.85,0.8833333333333333,0.75,0.95,0.7270000000000002,0.855,Strong Net Effect,true
inequality,Trade,Farming/forestry/construction,,37,NaN,NaN,NaN,NaN,NaN,0,0,0,0.0,0.0,NaN,NaN,NaN,NaN,NaN,36,0,1.0,1.0,1.0,0.03333333333333333,0.7270000000000002,0.8549999999999999,Sharp Peak Response,false
inequality,Energy_intensive,Farming/forestry/construction,,37,0.009531581126396453,-0.14295726124156904,0.4689521858602024,-0.038115509030831586,0.038115509030831586,35,14,24,0.3783783783783784,0.6486486486486487,0.08127802829389959,0.012674383401627092,0.010607230525163441,0.030030865094640403,0.03679468805642559,21,2,0.8,0.7833333333333333,0.8166666666666667,0.85,0.7270000000000002,0.8058333333333332,Strong Net Effect,true
inequality,Energy intensive,Farming forestry construction,,37,0.009531581126396453,-0.14295726124156904,0.4689521858602024,-0.038115509030831586,0.038115509030831586,35,14,24,0.3783783783783784,0.6486486486486487,0.08127802829389959,0.012674383401627092,0.010607230525163441,0.030030865094640403,0.03679468805642559,21,2,0.8,0.7833333333333333,0.8166666666666667,0.85,0.7270000000000002,0.8058333333333332,Strong Net Effect,true
inequality,Manufacturing_Construction,Service,,37,-0.014485276194248867,0.27347139419298977,0.9184529108131343,0.08507098176896002,0.08507098176896002,23,2,11,0.05405405405405406,0.2972972972972973,0.09262421705827477,0.024823051643598226,0.022017810604074026,0.11223547278865513,0.17245503780322408,15,1,0.9333333333333333,0.9166666666666666,0.95,0.06666666666666667,0.7270000000000002,0.8016666666666665,Strong Net Effect,false
median,Trade,High tech,,42,,7.2197339643167195,10.39359745863248,2.0494819965275424,2.0494819965275424,2,30,34,0.7142857142857143,0.8095238095238095,0.1971869706023038,0.24746660615791619,0.11379514440730172,0.6214419265999891,8.161854642601833,23,10,0.9666666666666667,0.9666666666666667,0.9666666666666667,0.9833333333333333,0.7733333333333332,0.9691666666666666,Strong Net Effect,true
median,Trade,Farming forestry construction,,37,NaN,NaN,NaN,NaN,NaN,0,0,0,0.0,0.0,NaN,NaN,NaN,NaN,NaN,36,0,1.0166666666666666,1.0166666666666666,1.0166666666666666,0.03333333333333333,0.7733333333333332,0.8691666666666666,Sharp Peak Response,false
median,Trade,Farming/forestry/construction,,37,NaN,NaN,NaN,NaN,NaN,0,0,0,0.0,0.0,NaN,NaN,NaN,NaN,NaN,36,0,1.0,1.0,1.0,0.03333333333333333,0.7733333333333332,0.8549999999999999,Sharp Peak Response,false
median,Trade,Professional specialty,,74,0.004956708864990622,-0.15672971705039163,0.6646050531122344,-0.030398670657734075,0.030398670657734075,16,14,30,0.1891891891891892,0.40540540540540543,0.045739451596677125,0.008981149366381544,0.007818319629084662,0.03119034780271564,0.04098383815521264,32,2,0.8166666666666667,0.85,0.8166666666666667,0.8833333333333333,0.7733333333333332,0.8366666666666666,Strong Net Effect,true
